legacy_id,old_url,new_url,old_key,generated_url
8967,http://infoscience-legacy.epfl.ch/curator/export/8967/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/109/?ln=fr,{'search_pattern': 'unit:LEI collection:ARTICLE year:2014'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2014&so=a&rg=100
8996,http://infoscience-legacy.epfl.ch/curator/export/8996/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/110/?ln=en,{'search_pattern': 'author:heinis 918__d:EDCH collection:THESIS affiliation:EPFL'},https://infoscience.epfl.ch/search?p=author%3Aheinis+918__d%3AEDCH+collection%3ATHESIS+affiliation%3AEPFL&so=d&rg=100
9307,http://infoscience-legacy.epfl.ch/curator/export/9307/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/111/?ln=en,"{'search_pattern': '(author:/^patiny,.*/ and author:/^wist,.*/) or (author:/^pulgarin,.*/)'}",https://infoscience.epfl.ch/search?p=%28+author%3A%2F%5Epatiny%2C.%2A%2F+AND+author%3A%2F%5Ewist%2C.%2A%2F+%29+OR+%28+author%3A%2F%5Epulgarin%2C.%2A%2F+%29&so=d&rg=100
9085,http://infoscience-legacy.epfl.ch/curator/export/9085/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/112/?ln=en,{'search_pattern': 'unit:UPABLASSER'},https://infoscience.epfl.ch/search?p=unit%3AUPABLASSER&so=d&rg=100
8775,http://infoscience-legacy.epfl.ch/curator/export/8775/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/9/?ln=en,{'search_pattern': 'turcatti OR PTCB OR (Pojer AND Johnsson AND HARUKI) OR (Gonczy AND Balestra AND Strnad NOT Keller)'},https://infoscience.epfl.ch/search?p=turcatti+OR+PTCB+OR+%28+Pojer+AND+Johnsson+AND+HARUKI+%29+OR+%28+Gonczy+AND+Balestra+AND+Strnad+NOT+Keller+%29+year%3A2006-%3Enow&so=d&rg=100
9198,http://infoscience-legacy.epfl.ch/curator/export/9198/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/113/?ln=en,"{'search_pattern': 'Lee, Tao-Chun'}",https://infoscience.epfl.ch/search?p=Lee%2C+%22Tao-Chun%22&so=d&rg=100
9230,http://infoscience-legacy.epfl.ch/curator/export/9230/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/114/?ln=en,{'search_pattern': 'Semantic Image Segmentation using Visible and Near-Infrared Channels'},https://infoscience.epfl.ch/search?p=Semantic+Image+Segmentation+using+Visible+AND+%22Near-Infrared%22+Channels&so=d&rg=100
9274,http://infoscience-legacy.epfl.ch/curator/export/9274/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/115/?ln=fr,{'search_pattern': 'unit:LEI collection:CONF year:2014 author:Tsirinomeny title:Configurable Modular Multilevel Converter (CMMC) for a universal and flexible integrated charging system'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2014+author%3ATsirinomeny+title%3AConfigurable+Modular+Multilevel+Converter+%28+CMMC+%29+for+a+universal+AND+flexible+integrated+charging+system&so=d&rg=100
9337,http://infoscience-legacy.epfl.ch/curator/export/9337/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/116/?ln=fr,{'search_pattern': 'unit:LEI collection:THESIS year:2014'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2014&so=a&rg=100
9339,http://infoscience-legacy.epfl.ch/curator/export/9339/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/117/?ln=fr,{'search_pattern': 'unit:LEI collection:CHAPTER year:2010'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACHAPTER+year%3A2010&so=a&rg=100
9341,http://infoscience-legacy.epfl.ch/curator/export/9341/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/118/?ln=fr,{'search_pattern': 'unit:LEI collection:THESIS year:2012 author:Kenzelmann'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2012+author%3AKenzelmann&so=a&rg=100
8580,http://infoscience-legacy.epfl.ch/curator/export/8580/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/119/?ln=en,{'search_pattern': 'Pan Hanjie'},https://infoscience.epfl.ch/search?p=Pan+Hanjie&so=d&rg=100
12231,https://infoscience-legacy.epfl.ch/curator/export/12231/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/120/?ln=en,{'search_pattern': 'eckert Ijspeert'},https://infoscience.epfl.ch/search?p=eckert+Ijspeert&so=d&rg=100
6737,http://infoscience-legacy.epfl.ch/curator/export/6737/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/121/?ln=en,{'search_pattern': 'unit:DESL or unit:PWRS'},https://infoscience.epfl.ch/search?p=unit%3ADESL+OR+unit%3APWRS&so=d
9535,http://infoscience-legacy.epfl.ch/curator/export/9535/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/122/?ln=en,{'search_pattern': 'unit:UPORICCHIO'},https://infoscience.epfl.ch/search?p=unit%3AUPORICCHIO&so=d&rg=100
9491,http://infoscience-legacy.epfl.ch/curator/export/9491/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/123/?ln=fr,{'search_pattern': 'unit:LEI collection:THESIS year:2007'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2007&so=a&rg=100
9539,http://infoscience-legacy.epfl.ch/curator/export/9539/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/5/?ln=en,{'search_pattern': 'boberg'},https://infoscience.epfl.ch/search?p=boberg&so=d&rg=100
9600,http://infoscience-legacy.epfl.ch/curator/export/9600/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/124/?ln=en,{'search_pattern': 'SPC iaea 2016'},https://infoscience.epfl.ch/search?p=SPC+iaea+2016&so=d
9600,http://infoscience-legacy.epfl.ch/curator/export/9600/?ln=fr&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/124/?ln=fr,{'search_pattern': 'SPC iaea 2016'},https://infoscience.epfl.ch/search?p=SPC+iaea+2016&so=d
11573,https://infoscience-legacy.epfl.ch/curator/export/11573/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/125/?ln=en,{'search_pattern': 'unit:LMTM AND year:2014->2100 AND affiliation:EPFL'},https://infoscience.epfl.ch/search?p=unit%3ALMTM+AND+year%3A2014-%3E2100+AND+affiliation%3AEPFL&so=d&rg=100
9669,http://infoscience-legacy.epfl.ch/curator/export/9669/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/126/?ln=en,{'search_pattern': 'rabeeh karimi'},https://infoscience.epfl.ch/search?p=rabeeh+karimi&so=d&rg=100
9685,http://infoscience-legacy.epfl.ch/curator/export/9685/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/127/?ln=en,{'search_pattern': 'Shayan Dashmiz'},https://infoscience.epfl.ch/search?p=Shayan+Dashmiz&so=d&rg=100
11575,https://infoscience-legacy.epfl.ch/curator/export/11575/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/128/?ln=en,{'search_pattern': 'unit:LMTM AND (affiliation:OTHER OR (affiliation:EPFL AND year:1900->2013))'},https://infoscience.epfl.ch/search?p=unit%3ALMTM+AND+%28+affiliation%3AOTHER+OR+%28+affiliation%3AEPFL+AND+year%3A1900-%3E2013+%29%29&so=d&rg=100
9767,http://infoscience-legacy.epfl.ch/curator/export/9767/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/129/?ln=en,"{'search_pattern': 'author:""Bruzzone, P"" + unit:SPC | author:""Vecsey, G"" + unit:CRPP | author:""March, S"" + unit:CRPP | author:""Sedlak, K"" + unit:CRPP | author:""Stepanov, B"" + unit:CRPP | author:""Uglietti, D"" + unit:CRPP | author:""Wesche, R"" + unit:CRPP | author:""Anghel, A"" + unit:CRPP | author:""Bagnasco, M"" + unit:CRPP | author:""Blau, B"" + unit:CRPP | author:""Calvi, M"" + unit:CRPP | author:""Cau, F"" + unit:CRPP | author:""Crawford, J"" + unit:CRPP | author:""Croari, G"" + unit:CRPP | author:""Dorra, L"" + unit:CRPP | author:""Fuchs, A"" + unit:CRPP | author:""Gillis, P"" + unit:CRPP | author:""Herzog, R"" + unit:CRPP | author:""Horvat, I"" + unit:CRPP | author:""Huber, S"" + unit:CRPP | author:""Kwansnitza, K"" + unit:CRPP | author:""Marinucci, C"" + unit:CRPP | author:""Noe, M"" + unit:CRPP | author:""Pasztor, G"" + unit:CRPP | author:""Sborchia, C"" + unit:CRPP | author:""Trajkovic, D"" + unit:CRPP | author:""Wassermann, U"" + unit:CRPP | author:""Weymuth, P"" + unit:CRPP | author:""Zellweger, J"" + unit:CRPP | author:""Zichy, J"" + unit:CRPP | author:""Kar, S"" + unit:CRPP | author:""Widmer, C"" + unit:CRPP | author:""Calzolaio, C"" + unit:CRPP | author:""Bykovsky, N"" + unit:CRPP | author:""Glowa, N"" + unit:CRPP | author:""Mallon, P"" + unit:CRPP'}",https://infoscience.epfl.ch/search?p=author%3A%22Bruzzone%2C+P%22+%2B+unit%3ASPC+%7C+author%3A%22Vecsey%2C+G%22+%2B+unit%3ACRPP+%7C+author%3A%22March%2C+S%22+%2B+unit%3ACRPP+%7C+author%3A%22Sedlak%2C+K%22+%2B+unit%3ACRPP+%7C+author%3A%22Stepanov%2C+B%22+%2B+unit%3ACRPP+%7C+author%3A%22Uglietti%2C+D%22+%2B+unit%3ACRPP+%7C+author%3A%22Wesche%2C+R%22+%2B+unit%3ACRPP+%7C+author%3A%22Anghel%2C+A%22+%2B+unit%3ACRPP+%7C+author%3A%22Bagnasco%2C+M%22+%2B+unit%3ACRPP+%7C+author%3A%22Blau%2C+B%22+%2B+unit%3ACRPP+%7C+author%3A%22Calvi%2C+M%22+%2B+unit%3ACRPP+%7C+author%3A%22Cau%2C+F%22+%2B+unit%3ACRPP+%7C+author%3A%22Crawford%2C+J%22+%2B+unit%3ACRPP+%7C+author%3A%22Croari%2C+G%22+%2B+unit%3ACRPP+%7C+author%3A%22Dorra%2C+L%22+%2B+unit%3ACRPP+%7C+author%3A%22Fuchs%2C+A%22+%2B+unit%3ACRPP+%7C+author%3A%22Gillis%2C+P%22+%2B+unit%3ACRPP+%7C+author%3A%22Herzog%2C+R%22+%2B+unit%3ACRPP+%7C+author%3A%22Horvat%2C+I%22+%2B+unit%3ACRPP+%7C+author%3A%22Huber%2C+S%22+%2B+unit%3ACRPP+%7C+author%3A%22Kwansnitza%2C+K%22+%2B+unit%3ACRPP+%7C+author%3A%22Marinucci%2C+C%22+%2B+unit%3ACRPP+%7C+author%3A%22Noe%2C+M%22+%2B+unit%3ACRPP+%7C+author%3A%22Pasztor%2C+G%22+%2B+unit%3ACRPP+%7C+author%3A%22Sborchia%2C+C%22+%2B+unit%3ACRPP+%7C+author%3A%22Trajkovic%2C+D%22+%2B+unit%3ACRPP+%7C+author%3A%22Wassermann%2C+U%22+%2B+unit%3ACRPP+%7C+author%3A%22Weymuth%2C+P%22+%2B+unit%3ACRPP+%7C+author%3A%22Zellweger%2C+J%22+%2B+unit%3ACRPP+%7C+author%3A%22Zichy%2C+J%22+%2B+unit%3ACRPP+%7C+author%3A%22Kar%2C+S%22+%2B+unit%3ACRPP+%7C+author%3A%22Widmer%2C+C%22+%2B+unit%3ACRPP+%7C+author%3A%22Calzolaio%2C+C%22+%2B+unit%3ACRPP+%7C+author%3A%22Bykovsky%2C+N%22+%2B+unit%3ACRPP+%7C+author%3A%22Glowa%2C+N%22+%2B+unit%3ACRPP+%7C+author%3A%22Mallon%2C+P%22+%2B+unit%3ACRPP&so=d&rg=400
9832,http://infoscience-legacy.epfl.ch/curator/export/9832/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/130/?ln=en,{'search_pattern': 'Maffli lens'},https://infoscience.epfl.ch/search?p=Maffli+lens&so=d&rg=100
9893,http://infoscience-legacy.epfl.ch/curator/export/9893/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/131/?ln=fr,{'search_pattern': 'unit:LEI collection:CONF year:2015'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2015&so=a&rg=100
9894,http://infoscience-legacy.epfl.ch/curator/export/9894/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/132/?ln=fr,{'search_pattern': 'unit:LEI collection:ARTICLE year:2015'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2015&so=a&rg=100
9895,http://infoscience-legacy.epfl.ch/curator/export/9895/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/133/?ln=fr,{'search_pattern': 'unit:LEI collection:THESIS year:2015'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2015&so=a&rg=100
10011,http://infoscience-legacy.epfl.ch/curator/export/10011/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/134/?ln=en,{'search_pattern': 'mpbh'},https://infoscience.epfl.ch/search?p=mpbh&so=d&rg=3
12313,https://infoscience-legacy.epfl.ch/curator/export/12313/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/135/?ln=en,{'search_pattern': 'zuettel or zuttel'},https://infoscience.epfl.ch/search?p=zuettel+OR+zuttel&so=d&rg=6
10049,http://infoscience-legacy.epfl.ch/curator/export/10049/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/136/?ln=en,{'search_pattern': 'MPBHc'},https://infoscience.epfl.ch/search?p=MPBHc&so=d&rg=100
12651,https://infoscience-legacy.epfl.ch/curator/export/12651/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/137/?ln=en,{'search_pattern': 'dubikovskaya or goun'},https://infoscience.epfl.ch/search?p=dubikovskaya+OR+goun&so=d&rg=500
11314,http://infoscience-legacy.epfl.ch/curator/export/11314/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/138/?ln=en,{'search_pattern': 'unit:ecps'},https://infoscience.epfl.ch/search?p=unit%3Aecps&so=d&rg=100
10366,http://infoscience-legacy.epfl.ch/curator/export/10366/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/139/?ln=en,{'search_pattern': 'cowriter'},https://infoscience.epfl.ch/search?p=cowriter&so=d&rg=100
10367,http://infoscience-legacy.epfl.ch/curator/export/10367/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/140/?ln=en,{'search_pattern': 'thesis dokmanic'},https://infoscience.epfl.ch/search?p=thesis+dokmanic&so=d&rg=100
10463,http://infoscience-legacy.epfl.ch/curator/export/10463/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/141/?ln=en,{'search_pattern': 'bahar haghighat'},https://infoscience.epfl.ch/search?p=bahar+haghighat&so=d&rg=100
10516,http://infoscience-legacy.epfl.ch/curator/export/10516/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/142/?ln=en,{'search_pattern': 'unit:CAPE OR author:217408 OR author:106221 OR author:175912 OR author:106470 OR author:196072 OR author:249277'},https://infoscience.epfl.ch/search?p=unit%3ACAPE+OR+author%3A217408+OR+author%3A106221+OR+author%3A175912+OR+author%3A106470+OR+author%3A196072+OR+author%3A249277&so=d&rg=100
10516,http://infoscience-legacy.epfl.ch/curator/export/10516/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/142/?ln=fr,{'search_pattern': 'unit:CAPE OR author:217408 OR author:106221 OR author:175912 OR author:106470 OR author:196072 OR author:249277'},https://infoscience.epfl.ch/search?p=unit%3ACAPE+OR+author%3A217408+OR+author%3A106221+OR+author%3A175912+OR+author%3A106470+OR+author%3A196072+OR+author%3A249277&so=d&rg=100
10527,http://infoscience-legacy.epfl.ch/curator/export/10527/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/143/?ln=en,{'search_pattern': 'Versatile fabrication or ablation and lmts -Gavrilovich'},https://infoscience.epfl.ch/search?p=Versatile+fabrication+OR+ablation+AND+lmts+%22-Gavrilovich%22&so=d&rg=100
7908,http://infoscience-legacy.epfl.ch/curator/export/7908/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/144/?ln=en,"{'search_pattern': 'author:""ivanov, ivan""'}",https://infoscience.epfl.ch/search?p=author%3A%22ivanov%2C+ivan%22&so=d&rg=100
4199,http://infoscience-legacy.epfl.ch/curator/export/4199/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/145/?ln=en,{'search_pattern': 'kroupi'},https://infoscience.epfl.ch/search?p=kroupi&so=d&rg=100
4205,http://infoscience-legacy.epfl.ch/curator/export/4205/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/146/?ln=en,{'search_pattern': 'peter vajda'},https://infoscience.epfl.ch/search?p=peter+vajda&so=d&rg=100
4202,http://infoscience-legacy.epfl.ch/curator/export/4202/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/147/?ln=en,{'search_pattern': 'ashkan yazdani'},https://infoscience.epfl.ch/search?p=ashkan+yazdani&so=d&rg=100
9169,http://infoscience-legacy.epfl.ch/curator/export/9169/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/148/?ln=en,{'search_pattern': 'pavel korshunov or korsunov'},https://infoscience.epfl.ch/search?p=pavel+korshunov+OR+korsunov&so=d
10790,http://infoscience-legacy.epfl.ch/curator/export/10790/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/149/?ln=en,{'search_pattern': 'raca dillenbourg'},https://infoscience.epfl.ch/search?p=raca+dillenbourg&so=d&rg=100
11074,http://infoscience-legacy.epfl.ch/curator/export/11074/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/150/?ln=en,{'search_pattern': 'unit:PHOSL year:2016'},https://infoscience.epfl.ch/search?p=unit%3APHOSL+year%3A2016&so=d
8407,http://infoscience-legacy.epfl.ch/curator/export/8407/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/151/?ln=en,{'search_pattern': 'inaki navarro'},https://infoscience.epfl.ch/search?p=inaki+navarro&so=d&rg=100
11073,http://infoscience-legacy.epfl.ch/curator/export/11073/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/152/?ln=en,{'search_pattern': 'unit:PHOSL year:2015'},https://infoscience.epfl.ch/search?p=unit%3APHOSL+year%3A2015&so=d
11276,http://infoscience-legacy.epfl.ch/curator/export/11276/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/153/?ln=en,{'search_pattern': 'david mansolino'},https://infoscience.epfl.ch/search?p=david+mansolino&so=d&rg=100
11579,https://infoscience-legacy.epfl.ch/curator/export/11579/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/154/?ln=en,{'search_pattern': 'Thandiackal'},https://infoscience.epfl.ch/search?p=Thandiackal&so=d&rg=100
11291,http://infoscience-legacy.epfl.ch/curator/export/11291/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/155/?ln=en,{'search_pattern': 'lsmo'},https://infoscience.epfl.ch/search?p=lsmo&so=d&rg=5
11290,http://infoscience-legacy.epfl.ch/curator/export/11290/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/156/?ln=en,{'search_pattern': 'lsmo'},https://infoscience.epfl.ch/search?p=lsmo&so=d&rg=5
11343,http://infoscience-legacy.epfl.ch/curator/export/11343/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/157/?ln=fr,{'search_pattern': 'insolite'},https://infoscience.epfl.ch/search?p=insolite&so=d&rg=100
11344,http://infoscience-legacy.epfl.ch/curator/export/11344/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/158/?ln=fr,{'search_pattern': 'insolite'},https://infoscience.epfl.ch/search?p=insolite&so=d&rg=100
11345,http://infoscience-legacy.epfl.ch/curator/export/11345/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/159/?ln=fr,{'search_pattern': 'insolite'},https://infoscience.epfl.ch/search?p=insolite&so=d&rg=100
11346,http://infoscience-legacy.epfl.ch/curator/export/11346/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/160/?ln=fr,{'search_pattern': 'chiara tanteri'},https://infoscience.epfl.ch/search?p=chiara+tanteri&so=d&rg=100
11347,http://infoscience-legacy.epfl.ch/curator/export/11347/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/161/?ln=fr,{'search_pattern': 'chiara tanteri'},https://infoscience.epfl.ch/search?p=chiara+tanteri&so=d&rg=100
8158,http://infoscience-legacy.epfl.ch/curator/export/8158/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/242/?ln=fr,{'search_pattern': 'sophie lufkin'},https://infoscience.epfl.ch/search?p=sophie+lufkin&so=d&rg=100
6282,http://infoscience-legacy.epfl.ch/curator/export/6282/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/162/?ln=en,{'search_pattern': 'acta or functional +LMTS +implantation'},https://infoscience.epfl.ch/search?p=acta+OR+functional+%2BLMTS+%2Bimplantation&so=d&rg=100
6298,http://infoscience-legacy.epfl.ch/curator/export/6298/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/163/?ln=en,{'search_pattern': 'LMTS +(Alici OR Choi OR (Romano AND Implantation))'},https://infoscience.epfl.ch/search?p=LMTS+%2B%28+Alici+OR+Choi+OR+%28+Romano+AND+Implantation+%29%29&so=d&rg=100
11371,http://infoscience-legacy.epfl.ch/curator/export/11371/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/164/?ln=en,{'search_pattern': 'LMTS Rosset (JoVE OR (Printing + Low-voltage) OR (Towards + fast))'},https://infoscience.epfl.ch/search?p=LMTS+Rosset+%28+JoVE+OR+%28+Printing+%2B+%22Low-voltage+%29%22+OR+%28+Towards+%2B+fast+%29%29&so=d&rg=100
11372,http://infoscience-legacy.epfl.ch/curator/export/11372/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/165/?ln=en,{'search_pattern': 'LMTS Rosset AND Flexible AND electrodes AND applied AND physics'},https://infoscience.epfl.ch/search?p=LMTS+Rosset+AND+Flexible+AND+electrodes+AND+applied+AND+physics&so=d&rg=100
11374,http://infoscience-legacy.epfl.ch/curator/export/11374/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/166/?ln=en,{'search_pattern': 'LMTS AND (JoVE OR (Printing AND low-voltage) OR (High-Resolution AND large-area))'},https://infoscience.epfl.ch/search?p=LMTS+AND+%28+JoVE+OR+%28+Printing+AND+%22low-voltage+%29%22+OR+%22%28+High-Resolution%22+AND+%22large-area+%29%29%22&so=d&rg=100
11375,http://infoscience-legacy.epfl.ch/curator/export/11375/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/167/?ln=en,{'search_pattern': 'LMTS JoVE'},https://infoscience.epfl.ch/search?p=LMTS+JoVE&so=d&rg=100
11423,http://infoscience-legacy.epfl.ch/curator/export/11423/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/168/?ln=en,{'search_pattern': 'lynx'},https://infoscience.epfl.ch/search?p=lynx&so=d&rg=100
11908,https://infoscience-legacy.epfl.ch/curator/export/11908/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/169/?ln=en,{'search_pattern': 'author:brugger +abstract:inkjet'},https://infoscience.epfl.ch/search?p=author%3Abrugger+%2Babstract%3Ainkjet&so=d&rg=10
12453,https://infoscience-legacy.epfl.ch/curator/export/12453/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/170/?ln=en,{'search_pattern': 'unit:UPPERSAT'},https://infoscience.epfl.ch/search?p=unit%3AUPPERSAT&so=d&rg=100
11472,http://infoscience-legacy.epfl.ch/curator/export/11472/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/171/?ln=fr,{'search_pattern': 'unit:LEI collection:CONF year:2016'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2016&so=a&rg=100
11475,http://infoscience-legacy.epfl.ch/curator/export/11475/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/172/?ln=fr,{'search_pattern': 'unit:LEI collection:ARTICLE year:2016'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3AARTICLE+year%3A2016&so=a&rg=100
11477,http://infoscience-legacy.epfl.ch/curator/export/11477/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/173/?ln=fr,{'search_pattern': 'unit:LEI collection:THESIS year:2016'},https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2016&so=a&rg=100
11603,https://infoscience-legacy.epfl.ch/curator/export/11603/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/174/?ln=en,{'search_pattern': 'TNE 2015'},https://infoscience.epfl.ch/search?p=TNE+2015&so=d&rg=100
11604,https://infoscience-legacy.epfl.ch/curator/export/11604/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/175/?ln=en,{'search_pattern': 'TNE 2016'},https://infoscience.epfl.ch/search?p=TNE+2016&so=d&rg=100
11628,https://infoscience-legacy.epfl.ch/curator/export/11628/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/176/?ln=en,{'search_pattern': 'lthc | lthi | lcm'},https://infoscience.epfl.ch/search?p=lthc+%7C+lthi+%7C+lcm&so=d&rg=50
11644,https://infoscience-legacy.epfl.ch/curator/export/11644/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/177/?ln=en,{'search_pattern': 'Soares (ODOR or Odour or Chemical)'},https://infoscience.epfl.ch/search?p=Soares+%28+ODOR+OR+Odour+OR+Chemical+%29&so=d&rg=100
11904,https://infoscience-legacy.epfl.ch/curator/export/11904/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/178/?ln=en,{'search_pattern': 'author:brugger +abstract:triboelectric OR +abstract:nanogenerator'},https://infoscience.epfl.ch/search?p=author%3Abrugger+%2Babstract%3Atriboelectric+OR+%2Babstract%3Ananogenerator&so=d&rg=10
11906,https://infoscience-legacy.epfl.ch/curator/export/11906/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/179/?ln=en,{'search_pattern': 'abstract:moiré author:brugger hersch or walger'},https://infoscience.epfl.ch/search?p=abstract%3Amoir%C3%A9+author%3Abrugger+hersch+OR+walger&so=d&rg=10
11909,https://infoscience-legacy.epfl.ch/curator/export/11909/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/180/?ln=en,{'search_pattern': 'author:brugger +abstract:field asymmetric'},https://infoscience.epfl.ch/search?p=author%3Abrugger+%2Babstract%3Afield+asymmetric&so=d&rg=10
11910,https://infoscience-legacy.epfl.ch/curator/export/11910/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/181/?ln=en,{'search_pattern': 'author:brugger + abstract:assembly'},https://infoscience.epfl.ch/search?p=author%3Abrugger+%2B+abstract%3Aassembly&so=d&rg=10
10016,http://infoscience-legacy.epfl.ch/curator/export/10016/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/243/?ln=en,"{'search_pattern': ""author:'Seifert, R*'""}",https://infoscience.epfl.ch/search?p=author%3A%27Seifert%2C+R%2A%27+year%3A2004-%3Enow&so=d&rg=100
11905,https://infoscience-legacy.epfl.ch/curator/export/11905/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/182/?ln=en,{'search_pattern': 'author:brugger +abstract:stencil'},https://infoscience.epfl.ch/search?p=author%3Abrugger+%2Babstract%3Astencil&so=d&rg=10
